Date,Open,High,Low,Close,Volume,AdjustedClose
20230725,700.000,700.000,690.000,695.000,29800800,695.000
20230726,695.000,700.000,680.000,685.000,66230200,685.000
20230727,685.000,685.000,650.000,650.000,185447800,650.000
20230728,650.000,650.000,635.000,640.000,69263400,640.000
20230731,640.000,660.000,635.000,640.000,81999200,640.000
20230801,640.000,655.000,640.000,640.000,40438300,640.000
20230802,640.000,645.000,610.000,615.000,83994000,615.000
20230803,615.000,650.000,615.000,640.000,54992300,640.000
20230804,640.000,655.000,635.000,640.000,28148500,640.000
20230807,645.000,655.000,640.000,650.000,31147200,650.000
20230808,650.000,660.000,650.000,655.000,29040100,655.000
20230809,655.000,655.000,640.000,640.000,24655000,640.000
20230810,640.000,650.000,640.000,640.000,13979300,640.000
20230811,640.000,650.000,640.000,640.000,13974500,640.000
20230814,640.000,650.000,640.000,645.000,13679100,645.000
20230815,645.000,655.000,640.000,645.000,20832100,645.000
20230816,645.000,650.000,640.000,640.000,11856900,640.000
20230818,640.000,655.000,640.000,650.000,29147600,650.000
20230821,650.000,655.000,645.000,645.000,15950700,645.000
20230822,645.000,655.000,645.000,650.000,23657000,650.000
20230823,650.000,655.000,645.000,650.000,29985900,650.000
20230824,650.000,655.000,635.000,635.000,33755500,635.000
20230825,635.000,645.000,635.000,640.000,18083400,640.000
20230828,640.000,645.000,635.000,640.000,12463600,640.000
20230829,640.000,645.000,630.000,635.000,31237300,635.000
20230830,635.000,635.000,620.000,620.000,64076900,620.000
20230831,625.000,625.000,615.000,620.000,32031100,620.000
20230901,620.000,625.000,610.000,615.000,37858700,615.000
20230904,620.000,630.000,615.000,615.000,39072100,615.000
20230905,615.000,620.000,610.000,615.000,30981600,615.000
20230906,615.000,625.000,615.000,620.000,66975100,620.000
20230907,620.000,625.000,615.000,620.000,51469500,620.000
20230908,620.000,620.000,600.000,600.000,78325700,600.000
20230911,600.000,615.000,600.000,605.000,28563700,605.000
20230912,605.000,615.000,605.000,610.000,22095900,610.000
20230913,610.000,610.000,600.000,605.000,29566100,605.000
20230914,605.000,610.000,600.000,605.000,9603700,605.000
20230915,605.000,610.000,590.000,590.000,49668300,590.000
20230918,590.000,600.000,590.000,595.000,14914100,595.000
20230919,590.000,595.000,585.000,590.000,20326000,590.000
20230920,590.000,590.000,580.000,585.000,36127200,585.000
20230921,585.000,595.000,580.000,590.000,29357100,590.000
20230922,590.000,610.000,585.000,600.000,52308600,600.000
20230925,600.000,610.000,595.000,595.000,22362600,595.000
20230926,600.000,600.000,590.000,590.000,13946100,590.000
20230927,590.000,595.000,580.000,585.000,23564600,585.000
20230929,585.000,595.000,580.000,590.000,16065900,590.000
20231002,590.000,590.000,580.000,585.000,42496300,585.000
20231003,585.000,590.000,585.000,585.000,15227400,585.000
20231004,585.000,590.000,560.000,560.000,54887600,560.000
20231005,565.000,615.000,565.000,605.000,72707700,605.000
20231006,605.000,610.000,580.000,595.000,53244700,595.000
20231009,595.000,605.000,590.000,590.000,22785200,590.000
20231010,595.000,600.000,585.000,590.000,14376200,590.000
20231011,590.000,595.000,580.000,585.000,15888300,585.000
20231012,585.000,600.000,585.000,590.000,9768400,590.000
20231013,590.000,595.000,575.000,580.000,27993300,580.000
20231016,580.000,590.000,570.000,575.000,25531900,575.000
20231017,575.000,585.000,575.000,580.000,6504200,580.000
20231018,580.000,585.000,575.000,580.000,21950400,580.000
20231019,580.000,580.000,570.000,570.000,19057800,570.000
20231020,570.000,575.000,560.000,575.000,14356900,575.000
20231023,575.000,575.000,565.000,570.000,12346700,570.000
20231024,575.000,590.000,570.000,590.000,20479500,590.000
20231025,590.000,600.000,590.000,590.000,15826800,590.000
20231026,590.000,590.000,575.000,575.000,15906100,575.000
20231027,575.000,585.000,565.000,575.000,16551400,575.000
20231030,575.000,580.000,510.000,515.000,144483600,515.000
20231031,515.000,520.000,505.000,510.000,41672200,510.000
20231101,505.000,505.000,484.000,486.000,56579000,486.000
20231102,486.000,505.000,486.000,492.000,41008300,492.000
20231103,494.000,500.000,478.000,496.000,42284000,496.000
20231106,496.000,505.000,496.000,500.000,41505400,500.000
20231107,505.000,505.000,496.000,496.000,15302500,496.000
20231108,496.000,498.000,484.000,486.000,31642700,486.000
20231109,488.000,494.000,486.000,494.000,15473300,494.000
20231110,494.000,498.000,494.000,496.000,11064400,496.000
20231113,498.000,500.000,496.000,500.000,7671200,500.000
20231114,500.000,500.000,492.000,498.000,9161900,498.000
20231115,500.000,505.000,496.000,498.000,22714600,498.000
20231116,498.000,500.000,498.000,498.000,8908100,498.000
20231117,500.000,500.000,494.000,498.000,6687900,498.000
20231120,500.000,505.000,498.000,505.000,23615500,505.000
20231121,500.000,505.000,498.000,500.000,11478700,500.000
20231122,500.000,500.000,496.000,498.000,8929100,498.000
20231123,498.000,500.000,498.000,498.000,8175400,498.000
20231124,498.000,500.000,498.000,498.000,7533100,498.000
20231127,500.000,505.000,498.000,500.000,32524600,500.000
20231128,500.000,505.000,496.000,498.000,24543000,498.000
20231129,500.000,500.000,496.000,498.000,19427400,498.000
20231130,500.000,505.000,498.000,500.000,29557400,500.000
20231201,500.000,500.000,496.000,498.000,15679400,498.000
20231204,500.000,545.000,496.000,530.000,174441600,530.000
20231205,535.000,575.000,530.000,560.000,136303600,560.000
20231206,560.000,575.000,560.000,570.000,55056400,570.000
20231207,570.000,570.000,540.000,550.000,28794700,550.000
20231208,555.000,555.000,535.000,540.000,19113000,540.000
20231211,540.000,555.000,530.000,530.000,23285500,530.000
20231212,530.000,540.000,520.000,530.000,11191800,530.000
20231213,530.000,565.000,525.000,550.000,69668500,550.000
20231214,550.000,565.000,550.000,555.000,20362200,555.000
20231215,560.000,560.000,540.000,545.000,15593900,545.000
20231218,550.000,550.000,540.000,545.000,14111600,545.000
20231219,545.000,560.000,545.000,555.000,25036200,555.000
20231220,555.000,560.000,540.000,545.000,23238600,545.000
20231221,545.000,550.000,530.000,535.000,18907700,535.000
20231222,535.000,545.000,535.000,540.000,22292100,540.000
20231227,540.000,545.000,525.000,525.000,33289400,525.000
20231228,530.000,535.000,525.000,530.000,17058500,530.000
20231229,530.000,530.000,520.000,525.000,35649900,525.000
20240102,525.000,530.000,510.000,510.000,50169700,510.000
20240103,510.000,525.000,505.000,525.000,32338200,525.000
20240104,525.000,525.000,515.000,520.000,15399700,520.000
20240105,520.000,525.000,515.000,520.000,18725100,520.000
20240108,520.000,525.000,515.000,520.000,16920700,520.000
20240109,520.000,525.000,515.000,520.000,10536300,520.000
20240110,520.000,525.000,515.000,525.000,19621100,525.000
20240111,520.000,525.000,515.000,520.000,15632100,520.000
20240112,520.000,525.000,515.000,520.000,9265500,520.000
20240115,525.000,530.000,515.000,525.000,36002000,525.000
20240116,520.000,525.000,520.000,525.000,7447000,525.000
20240117,525.000,530.000,520.000,520.000,17559000,520.000
20240118,520.000,530.000,520.000,520.000,19750700,520.000
20240119,520.000,520.000,515.000,515.000,10893000,515.000
20240122,520.000,525.000,515.000,515.000,20903100,515.000
20240123,515.000,520.000,500.000,500.000,32349900,500.000
20240124,500.000,505.000,492.000,500.000,30363800,500.000
20240125,500.000,510.000,498.000,505.000,13866200,505.000
20240126,510.000,510.000,500.000,500.000,12032600,500.000
20240129,500.000,510.000,498.000,505.000,17513400,505.000
20240130,505.000,510.000,500.000,505.000,7321900,505.000
20240131,505.000,510.000,505.000,510.000,6634000,510.000
20240201,510.000,510.000,500.000,505.000,10976800,505.000
20240202,505.000,505.000,500.000,500.000,13496700,500.000
20240205,500.000,505.000,500.000,505.000,9515400,505.000
20240206,505.000,505.000,500.000,500.000,10608000,500.000
20240207,505.000,505.000,500.000,500.000,9671600,500.000
20240212,500.000,510.000,498.000,505.000,21413500,505.000
20240213,505.000,510.000,498.000,500.000,23863400,500.000
20240215,505.000,525.000,500.000,520.000,37939300,520.000
20240216,520.000,560.000,520.000,560.000,95911300,560.000
20240219,560.000,575.000,540.000,570.000,85233900,570.000
20240220,600.000,610.000,575.000,580.000,161766400,580.000
20240221,580.000,605.000,565.000,600.000,99000300,600.000
20240222,600.000,620.000,590.000,615.000,97879900,615.000
20240223,615.000,625.000,610.000,625.000,62376000,625.000
20240226,625.000,625.000,605.000,620.000,41051500,620.000
20240227,620.000,630.000,615.000,620.000,43025100,620.000
20240228,620.000,620.000,610.000,615.000,23020700,615.000
20240229,615.000,620.000,600.000,615.000,42712300,615.000
20240301,615.000,615.000,595.000,610.000,28450100,610.000
20240304,610.000,630.000,600.000,620.000,56668100,620.000
20240305,620.000,625.000,615.000,620.000,21136200,620.000
20240306,620.000,620.000,600.000,610.000,29388500,610.000
20240307,605.000,620.000,605.000,620.000,21248900,620.000
20240308,615.000,625.000,610.000,625.000,32187100,625.000
20240313,625.000,630.000,615.000,620.000,26397000,620.000
20240314,620.000,620.000,605.000,615.000,18719600,615.000
20240315,610.000,615.000,600.000,605.000,21094100,605.000
20240318,605.000,610.000,600.000,600.000,15063500,600.000
20240319,600.000,610.000,600.000,605.000,14517100,605.000
20240320,605.000,630.000,600.000,630.000,50333000,630.000
20240321,635.000,645.000,625.000,635.000,72949300,635.000
20240322,640.000,640.000,610.000,630.000,36021900,630.000
20240325,630.000,630.000,615.000,620.000,18009000,620.000
20240326,620.000,625.000,615.000,615.000,19549200,615.000
20240327,620.000,635.000,620.000,625.000,38585400,625.000
20240328,625.000,630.000,620.000,620.000,19602900,620.000
20240401,620.000,625.000,600.000,610.000,31417400,610.000
20240402,610.000,615.000,605.000,605.000,17569800,605.000
20240403,605.000,645.000,605.000,640.000,83020300,640.000
20240404,645.000,670.000,640.000,660.000,120315000,660.000
20240405,660.000,705.000,655.000,675.000,251111200,675.000
20240416,670.000,680.000,640.000,675.000,81657400,675.000
20240417,675.000,675.000,660.000,665.000,43926600,665.000
20240418,665.000,675.000,660.000,665.000,35135900,665.000
20240419,665.000,690.000,645.000,685.000,90281600,685.000
20240422,690.000,715.000,690.000,710.000,122207400,710.000
20240423,710.000,715.000,705.000,715.000,37838400,715.000
20240424,715.000,720.000,710.000,720.000,33002100,720.000
20240425,720.000,750.000,715.000,725.000,129432200,725.000
20240426,730.000,745.000,690.000,705.000,73061200,705.000
20240429,705.000,725.000,705.000,725.000,34830200,725.000
20240430,720.000,730.000,715.000,730.000,18782700,730.000
20240502,730.000,735.000,705.000,715.000,24940400,715.000
20240503,715.000,720.000,705.000,720.000,33067100,720.000
20240506,720.000,725.000,710.000,720.000,26785400,720.000
20240507,720.000,725.000,710.000,720.000,20986000,720.000
20240508,720.000,725.000,710.000,720.000,35469500,720.000
20240513,720.000,720.000,705.000,715.000,30012400,715.000
20240514,715.000,730.000,705.000,720.000,44597000,720.000
20240515,720.000,720.000,710.000,715.000,23335400,715.000
20240516,715.000,720.000,710.000,715.000,25089500,715.000
20240517,715.000,720.000,710.000,715.000,12351900,715.000
20240520,715.000,715.000,700.000,705.000,21025400,705.000
20240521,705.000,710.000,670.000,690.000,47992900,690.000
20240522,690.000,715.000,690.000,715.000,39213100,715.000
20240527,715.000,715.000,680.000,700.000,55652000,700.000
20240528,690.000,715.000,685.000,705.000,26522700,705.000
20240529,705.000,715.000,690.000,700.000,43682100,700.000
20240530,700.000,700.000,670.000,700.000,40812900,700.000
20240531,700.000,710.000,680.000,710.000,59800500,710.000
20240603,710.000,720.000,700.000,715.000,42967500,715.000
20240604,715.000,720.000,700.000,720.000,44632000,720.000
20240605,720.000,730.000,715.000,725.000,44430600,725.000
20240606,725.000,745.000,720.000,735.000,39775600,735.000
20240607,735.000,760.000,720.000,760.000,83042600,760.000
20240610,760.000,765.000,740.000,755.000,38348600,755.000
20240611,755.000,765.000,745.000,750.000,31082200,750.000
20240612,750.000,750.000,730.000,750.000,28739800,750.000
20240613,750.000,750.000,740.000,745.000,19819100,745.000
20240614,745.000,745.000,720.000,735.000,28379700,735.000
20240619,735.000,735.000,705.000,725.000,27830100,725.000
20240620,725.000,755.000,720.000,740.000,37572600,740.000
20240621,740.000,750.000,730.000,740.000,16845700,740.000
20240624,740.000,760.000,740.000,750.000,34109300,750.000
20240625,750.000,770.000,745.000,765.000,48563700,765.000
20240626,765.000,765.000,750.000,750.000,22262600,750.000
20240627,755.000,780.000,750.000,770.000,51679000,770.000
20240628,770.000,775.000,765.000,775.000,17933800,775.000
20240701,775.000,775.000,755.000,755.000,16402800,755.000
20240702,760.000,770.000,755.000,755.000,11301800,755.000
20240703,750.000,755.000,740.000,745.000,14520400,745.000
20240704,750.000,760.000,745.000,750.000,21878200,750.000
20240705,755.000,760.000,740.000,745.000,11609300,745.000
20240708,745.000,760.000,740.000,760.000,14434000,760.000
20240709,760.000,760.000,730.000,740.000,35007900,740.000
20240710,740.000,750.000,730.000,745.000,21958000,745.000
20240711,745.000,745.000,730.000,740.000,19219800,740.000
20240712,745.000,750.000,740.000,745.000,11123400,745.000
20240715,745.000,750.000,740.000,740.000,18203300,740.000
20240716,740.000,745.000,740.000,740.000,15276000,740.000
20240717,740.000,750.000,740.000,740.000,7696300,740.000
20240718,740.000,745.000,725.000,725.000,18104000,725.000
20240719,725.000,745.000,720.000,745.000,32741600,745.000
20240722,745.000,745.000,725.000,725.000,20963100,725.000
20240723,730.000,740.000,720.000,730.000,23862700,730.000
20240724,730.000,740.000,705.000,720.000,55299600,720.000
20240725,720.000,725.000,685.000,700.000,60210500,700.000
20240726,700.000,715.000,700.000,715.000,19400000,715.000
20240729,715.000,725.000,695.000,705.000,32770700,705.000
20240730,710.000,725.000,700.000,725.000,39606000,725.000
20240731,730.000,730.000,720.000,725.000,16648400,725.000
20240801,725.000,745.000,720.000,735.000,27959400,735.000
20240802,735.000,740.000,715.000,735.000,25047700,735.000
20240805,730.000,730.000,690.000,695.000,44814800,695.000
20240806,695.000,705.000,685.000,690.000,27399000,690.000
20240807,695.000,710.000,695.000,710.000,16577800,710.000
20240808,710.000,715.000,695.000,700.000,20453900,700.000
20240809,700.000,710.000,700.000,710.000,7218300,710.000
20240812,710.000,710.000,700.000,705.000,15523400,705.000
20240813,710.000,720.000,705.000,710.000,17652000,710.000
20240814,715.000,735.000,710.000,730.000,49136500,730.000
20240815,730.000,735.000,715.000,720.000,22819700,720.000
20240816,725.000,730.000,720.000,720.000,11103800,720.000
20240819,720.000,725.000,695.000,710.000,42245800,710.000
20240820,710.000,710.000,700.000,705.000,19444200,705.000
20240821,705.000,710.000,700.000,705.000,25313500,705.000
20240822,705.000,710.000,700.000,700.000,20019500,700.000
20240823,705.000,710.000,700.000,705.000,28356200,705.000
20240826,705.000,710.000,690.000,695.000,49849600,695.000
20240827,695.000,700.000,690.000,700.000,15687600,700.000
20240828,700.000,700.000,680.000,685.000,56821200,685.000
20240829,685.000,690.000,670.000,675.000,45555400,675.000
20240830,675.000,685.000,655.000,660.000,87634700,660.000
20240902,670.000,680.000,665.000,665.000,40552100,665.000
20240903,665.000,675.000,645.000,655.000,52256300,655.000
20240904,650.000,670.000,635.000,670.000,46645300,670.000
20240905,675.000,680.000,665.000,670.000,40593100,670.000
20240906,670.000,675.000,665.000,670.000,18688400,670.000
20240909,665.000,675.000,655.000,665.000,29284200,665.000
20240910,665.000,670.000,650.000,655.000,31525300,655.000
20240911,660.000,680.000,655.000,680.000,23488100,680.000
20240912,680.000,685.000,670.000,675.000,17210200,675.000
20240913,675.000,690.000,675.000,680.000,33698900,680.000
20240917,680.000,685.000,670.000,675.000,24250400,675.000
20240918,675.000,680.000,670.000,670.000,34641300,670.000
20240919,675.000,680.000,665.000,675.000,41923300,675.000
20240920,675.000,685.000,670.000,685.000,25168700,685.000
20240923,685.000,690.000,670.000,675.000,42720600,675.000
20240924,680.000,680.000,665.000,670.000,33724200,670.000
20240925,670.000,675.000,660.000,665.000,38222100,665.000
20240926,665.000,675.000,660.000,670.000,19248300,670.000
20240927,675.000,675.000,660.000,665.000,27401600,665.000
20240930,665.000,670.000,655.000,665.000,26094400,665.000
20241001,670.000,680.000,665.000,675.000,22193900,675.000
20241002,675.000,675.000,650.000,660.000,42885100,660.000
20241003,660.000,665.000,630.000,640.000,91120700,640.000
20241004,640.000,650.000,635.000,640.000,29115600,640.000
20241007,645.000,670.000,645.000,670.000,38164000,670.000
20241008,670.000,670.000,660.000,670.000,15724900,670.000
20241009,670.000,670.000,660.000,665.000,11383900,665.000
20241010,670.000,670.000,655.000,655.000,13188000,655.000
20241011,655.000,660.000,645.000,650.000,27840800,650.000
20241014,650.000,655.000,645.000,650.000,20443700,650.000
20241015,650.000,660.000,650.000,655.000,17576700,655.000
20241016,655.000,675.000,655.000,675.000,109064900,675.000
20241017,675.000,675.000,665.000,670.000,26035200,670.000
20241018,670.000,675.000,665.000,670.000,18020900,670.000
20241021,670.000,675.000,660.000,660.000,13968300,660.000
20241022,665.000,665.000,655.000,655.000,8867600,655.000
20241023,655.000,665.000,655.000,665.000,13692000,665.000
20241024,665.000,665.000,620.000,625.000,119166200,625.000
20241025,625.000,625.000,605.000,615.000,94478100,615.000
20241028,615.000,625.000,610.000,610.000,51714800,610.000
20241029,615.000,615.000,605.000,605.000,32549200,605.000
20241030,610.000,615.000,600.000,605.000,50143200,605.000
20241031,605.000,615.000,605.000,610.000,24413800,610.000
20241101,610.000,615.000,605.000,605.000,21083300,605.000
20241104,610.000,615.000,600.000,605.000,31687700,605.000
20241105,595.000,595.000,585.000,590.000,41573300,590.000
20241106,590.000,590.000,575.000,575.000,21320500,575.000
20241107,575.000,580.000,560.000,560.000,39012600,560.000
20241108,565.000,585.000,565.000,575.000,19896500,575.000
20241111,575.000,585.000,565.000,575.000,17661100,575.000
20241112,575.000,610.000,575.000,600.000,33502300,600.000
20241113,605.000,605.000,590.000,600.000,17917300,600.000
20241114,605.000,605.000,575.000,580.000,24740000,580.000
20241115,585.000,590.000,575.000,575.000,12887500,575.000
20241118,575.000,585.000,575.000,580.000,11993400,580.000
